'+++++++++++++++++++++
Practice
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Practice"
Track:, "baku_2019, formula_e"
"
Best lap, "bright (02:00.7710)"
Lasted laps, "9"
Host, "Unknown"



Practice result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "ASML McLaren Racing", "vrc_formula_lithium_2023_csp", "bright", "3", "02:00.7710", "-",
"2",   "", "Penaldo Penalty Motorsports", "vrc_formula_lithium_2023_csp", "Shane Ross", "9", "02:02.1000", "00:01.3290",
"3",   "", "River Racing", "vrc_formula_lithium_2023_csp", "Mateusz Wasik", "8", "02:02.2050", "00:01.4340",
"4",   "", "Bugatti Rimac", "vrc_formula_lithium_2023_csp", "novic", "4", "02:02.3590", "00:01.5880",
"5",   "", "Silver Racing Club", "vrc_formula_lithium_2023_csp", "Diego Domingo", "9", "02:03.1020", "00:02.3310",
"6",   "", "Holden Racing Team", "vrc_formula_lithium_2023_csp", "Nahteyue", "7", "02:03.5490", "00:02.7780",
"7",   "", "River Racing", "vrc_formula_lithium_2023_csp", "Josh Brookes", "6", "02:04.2940", "00:03.5230",
"8",   "", "", "vrc_formula_lithium_2023_csp", "_38_ Neeun_JTS3", "3", "02:16.1690", "00:15.3980",
"9",   "", "ASML McLaren Racing", "vrc_formula_lithium_2023_csp", "Darkzi", "1", "02:26.0890", "00:25.3180",
"10",   "", "Delta Airlines Korean Air Racing", "vrc_formula_lithium_2023_csp", "Colin Kinzer", "5", "05:41.7420", "03:40.9710",
"11",   "", "Celestia Motorsport", "vrc_formula_lithium_2023_csp", "Law Loki", "0", "-", "-",
"12",   "", "Holden Racing Team", "vrc_formula_lithium_2023_csp", "Cameron McIntyre", "0", "-", "-",
"13",   "", "Le Samurai Motorsport", "vrc_formula_lithium_2023_csp", "Viktor Nightingale", "0", "-", "-",
"14",   "", "Polaris Motorsport", "vrc_formula_lithium_2023_csp", "Ali YARDIMCI", "0", "-", "-",
"15",   "", "Bugatti Rimac", "vrc_formula_lithium_2023_csp", "Tareek", "0", "-", "-",
"16",   "", "Gabagool Racing", "vrc_formula_lithium_2023_csp", "Genius", "0", "-", "-",
"17",   "", "Silver Racing Club", "vrc_formula_lithium_2023_csp", "Miguel Soto", "0", "-", "-",
"18",   "", "Polaris Motorsport", "vrc_formula_lithium_2023_csp", "toguapotobo", "0", "-", "-",
"19",   "", "Leftest Turn Right", "vrc_formula_lithium_2023_csp", "Alfie Bevan", "0", "-", "-",
"20",   "", "Penaldo Penalty Motorsports", "vrc_formula_lithium_2023_csp", "Nick Chin", "0", "-", "-",
"21",   "", "ASDA United", "vrc_formula_lithium_2023_csp", "cndelta", "0", "-", "-",
"22",   "", "Leftest Turn Right", "vrc_formula_lithium_2023_csp", "potatolad165", "0", "-", "-",
"23",   "", "Celestia Motorsport", "vrc_formula_lithium_2023_csp", "Skyp Cooper", "0", "-", "-",
"24",   "", "Gabagool Racing", "vrc_formula_lithium_2023_csp", "Ks", "0", "-", "-",
"25",   "", "Delta Airline Korean Air Racing", "vrc_formula_lithium_2023_csp", "Alexander Sze", "0", "-", "-",
"26",   "", "STREAMER", "vrc_formula_lithium_2023_csp", "Moskito1116", "0", "-", "-",

Practice laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"", "bright reported contact with environment. Impact speed: 5.1387277",
"", "Josh Brookes reported contact with environment. Impact speed: 12.569118",
"", "Shane Ross reported contact with environment. Impact speed: 67.881645",
"", "bright reported contact with environment. Impact speed: 5.922187",
"", "Diego Domingo reported contact with environment. Impact speed: 35.78748",
"", "Colin Kinzer reported contact with another vehicle Josh Brookes. Impact speed: 16.95006",
"", "Diego Domingo reported contact with environment. Impact speed: 6.4665937",
"", "Colin Kinzer reported contact with another vehicle bright. Impact speed: 8.904413",
"", "bright reported contact with another vehicle Colin Kinzer. Impact speed: 4.1395583",
"", "Josh Brookes reported contact with another vehicle Colin Kinzer. Impact speed: 5.797611",
"", "Colin Kinzer reported contact with another vehicle Josh Brookes. Impact speed: 16.176565",
"", "Josh Brookes reported contact with another vehicle Colin Kinzer. Impact speed: 24.68595",
"", "Colin Kinzer reported contact with another vehicle Josh Brookes. Impact speed: 13.98349",
"", "Josh Brookes reported contact with environment. Impact speed: 5.947763",
"", "Colin Kinzer reported contact with another vehicle bright. Impact speed: 11.562124",
"", "bright reported contact with another vehicle Colin Kinzer. Impact speed: 8.994406",
"", "Colin Kinzer reported contact with another vehicle bright. Impact speed: 1.4439069",
"", "Colin Kinzer reported contact with environment. Impact speed: 50.506264",
"", "Colin Kinzer reported contact with environment. Impact speed: 48.709167",
"", "bright reported contact with another vehicle Colin Kinzer. Impact speed: 35.222954",
"", "bright reported contact with environment. Impact speed: 23.00563",
"", "bright reported contact with environment. Impact speed: 219.4461",
"", "bright reported contact with environment. Impact speed: 26.071045",
"", "Shane Ross reported contact with environment. Impact speed: 67.369965",
"", "Shane Ross reported contact with environment. Impact speed: 0.016819065",
"", "bright reported contact with environment. Impact speed: 26.712172",
"", "bright reported contact with environment. Impact speed: 191.49889",
"", "Josh Brookes reported contact with environment. Impact speed: 9.884784",
"", "Colin Kinzer reported contact with environment. Impact speed: 4.2228665",
"", "Nahteyue reported contact with environment. Impact speed: 11.210161",
"", "Shane Ross reported contact with environment. Impact speed: 3.184205",
"", "Diego Domingo reported contact with environment. Impact speed: 10.86692",
"", "Diego Domingo reported contact with environment. Impact speed: 27.262215",
"", "_38_ Neeun_JTS3 reported contact with environment. Impact speed: 9.153888",
"", "Mateusz Wasik reported contact with environment. Impact speed: 25.554453",
"", "Mateusz Wasik reported contact with environment. Impact speed: 1.3465393",
"", "_38_ Neeun_JTS3 reported contact with environment. Impact speed: 10.38891",
"", "Josh Brookes reported contact with environment. Impact speed: 0.43971404",
"", "Colin Kinzer reported contact with environment. Impact speed: 39.15383",
"", "Colin Kinzer reported contact with environment. Impact speed: 31.507996",
"", "_38_ Neeun_JTS3 reported contact with environment. Impact speed: 63.925232",
"", "Josh Brookes reported contact with environment. Impact speed: 14.218768",
"", "Josh Brookes reported contact with environment. Impact speed: 7.2102103",
"", "Diego Domingo reported contact with environment. Impact speed: 10.451709",
"", "Josh Brookes reported contact with environment. Impact speed: 29.225796",
"", "Nahteyue reported contact with environment. Impact speed: 2.9248793",
"", "Mateusz Wasik reported contact with environment. Impact speed: 5.3800974",
"", "Shane Ross reported contact with environment. Impact speed: 3.9355583",
"", "Diego Domingo reported contact with environment. Impact speed: 28.425863",
"", "Josh Brookes reported contact with environment. Impact speed: 18.147371",
"", "_38_ Neeun_JTS3 reported contact with environment. Impact speed: 17.728827",
"", "bright reported contact with environment. Impact speed: 105.88004",
"", "Diego Domingo reported contact with environment. Impact speed: 6.6099653",
"", "Diego Domingo reported contact with environment. Impact speed: 9.279733",
"", "Josh Brookes reported contact with another vehicle bright. Impact speed: 15.343116",
"", "bright reported contact with another vehicle Josh Brookes. Impact speed: 13.769317",
"", "Shane Ross reported contact with another vehicle Diego Domingo. Impact speed: 1.2176173",
"", "bright reported contact with environment. Impact speed: 4.589233",
"", "Mateusz Wasik reported contact with environment. Impact speed: 4.0774693",
"", "bright reported contact with another vehicle Josh Brookes. Impact speed: 5.2589374",
"", "Josh Brookes reported contact with another vehicle bright. Impact speed: 27.141558",
"", "Josh Brookes reported contact with environment. Impact speed: 19.471004",
"", "Josh Brookes reported contact with another vehicle bright. Impact speed: 18.610622",
"", "bright reported contact with another vehicle Josh Brookes. Impact speed: 17.11233",
"", "Josh Brookes reported contact with environment. Impact speed: 11.727296",
"", "Josh Brookes reported contact with another vehicle bright. Impact speed: 12.489465",
"", "Colin Kinzer reported contact with another vehicle Diego Domingo. Impact speed: 15.587309",
"", "_38_ Neeun_JTS3 reported contact with environment. Impact speed: 30.887135",
"", "Colin Kinzer reported contact with another vehicle Mateusz Wasik. Impact speed: 46.911976",
"", "Colin Kinzer reported contact with environment. Impact speed: 45.385746",
"", "Mateusz Wasik reported contact with another vehicle Colin Kinzer. Impact speed: 14.041454",
"", "Colin Kinzer reported contact with environment. Impact speed: 34.093697",
"", "Colin Kinzer reported contact with another vehicle Shane Ross. Impact speed: 31.823004",
"", "Shane Ross reported contact with another vehicle Colin Kinzer. Impact speed: 23.38032",
"", "Shane Ross reported contact with environment. Impact speed: 34.59592",
"", "Colin Kinzer reported contact with another vehicle Shane Ross. Impact speed: 47.7739",
"", "Colin Kinzer reported contact with environment. Impact speed: 32.70555",
"", "Shane Ross reported contact with environment. Impact speed: 46.371365",
"", "Shane Ross reported contact with another vehicle Colin Kinzer. Impact speed: 53.446808",
"", "Colin Kinzer reported contact with another vehicle Shane Ross. Impact speed: 33.67036",
"", "Shane Ross reported contact with environment. Impact speed: 32.97159",
"", "Darkzi reported contact with environment. Impact speed: 13.421448",
"", "_38_ Neeun_JTS3 reported contact with environment. Impact speed: 3.4112635",

Practice cuts
'======================
Date, Lap e.t., Lap, Driver, Cut Time, Time skipped
"", "00:00", "1", "bright", "", ""
"", "00:00", "2", "bright", "", ""
"", "00:00", "1", "Mateusz Wasik", "", ""
"", "00:00", "3", "Mateusz Wasik", "", ""
"", "00:00", "1", "novic", "", ""
"", "00:00", "4", "novic", "", ""
"", "00:00", "3", "Diego Domingo", "", ""
"", "00:00", "7", "Diego Domingo", "", ""
"", "00:00", "4", "Nahteyue", "", ""
"", "00:00", "6", "Nahteyue", "", ""
"", "00:00", "3", "Josh Brookes", "", ""
"", "00:00", "4", "Josh Brookes", "", ""
"", "00:00", "1", "Colin Kinzer", "", ""
"", "00:00", "2", "Colin Kinzer", "", ""
"", "00:00", "3", "Colin Kinzer", "", ""
"", "00:00", "3", "Colin Kinzer", "", ""
"", "00:00", "4", "Colin Kinzer", "", ""






'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "baku_2019, formula_e"
Pole, "bright(01:58.6580)"
Lasted laps, "5"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "ASML McLaren Racing", "vrc_formula_lithium_2023_csp", "bright", "5", "01:58.6580", "-",
"2",   "", "ASML McLaren Racing", "vrc_formula_lithium_2023_csp", "Darkzi", "4", "01:59.4730", "00:00.8150",
"3",   "", "River Racing", "vrc_formula_lithium_2023_csp", "Mateusz Wasik", "5", "01:59.6790", "00:01.0210",
"4",   "", "Bugatti Rimac", "vrc_formula_lithium_2023_csp", "novic", "5", "02:00.0000", "00:01.3420",
"5",   "", "Penaldo Penalty Motorsports", "vrc_formula_lithium_2023_csp", "Shane Ross", "4", "02:00.1400", "00:01.4820",
"6",   "", "River Racing", "vrc_formula_lithium_2023_csp", "Josh Brookes", "4", "02:00.2550", "00:01.5970",
"7",   "", "Silver Racing Club", "vrc_formula_lithium_2023_csp", "Diego Domingo", "4", "02:00.3090", "00:01.6510",
"8",   "", "Holden Racing Team", "vrc_formula_lithium_2023_csp", "Nahteyue", "5", "02:00.6010", "00:01.9430",
"9",   "", "Delta Airlines Korean Air Racing", "vrc_formula_lithium_2023_csp", "Colin Kinzer", "3", "02:00.6690", "00:02.0110",
"10",   "", "Penaldo Penalty Motorsports", "vrc_formula_lithium_2023_csp", "Nick Chin", "3", "02:40.9120", "00:42.2540",
"11",   "", "Celestia Motorsport", "vrc_formula_lithium_2023_csp", "Law Loki", "0", "-", "-",
"12",   "", "Holden Racing Team", "vrc_formula_lithium_2023_csp", "Cameron McIntyre", "0", "-", "-",
"13",   "", "Le Samurai Motorsport", "vrc_formula_lithium_2023_csp", "Viktor Nightingale", "0", "-", "-",
"14",   "", "", "vrc_formula_lithium_2023_csp", "_38_ Neeun_JTS3", "0", "-", "-",
"15",   "", "Polaris Motorsport", "vrc_formula_lithium_2023_csp", "Ali YARDIMCI", "0", "-", "-",
"16",   "", "Bugatti Rimac", "vrc_formula_lithium_2023_csp", "Tareek", "0", "-", "-",
"17",   "", "Gabagool Racing", "vrc_formula_lithium_2023_csp", "Genius", "0", "-", "-",
"18",   "", "Silver Racing Club", "vrc_formula_lithium_2023_csp", "Miguel Soto", "0", "-", "-",
"19",   "", "Polaris Motorsport", "vrc_formula_lithium_2023_csp", "toguapotobo", "0", "-", "-",
"20",   "", "Leftest Turn Right", "vrc_formula_lithium_2023_csp", "Alfie Bevan", "0", "-", "-",
"21",   "", "ASDA United", "vrc_formula_lithium_2023_csp", "cndelta", "0", "-", "-",
"22",   "", "Leftest Turn Right", "vrc_formula_lithium_2023_csp", "potatolad165", "0", "-", "-",
"23",   "", "Celestia Motorsport", "vrc_formula_lithium_2023_csp", "Skyp Cooper", "0", "-", "-",
"24",   "", "Gabagool Racing", "vrc_formula_lithium_2023_csp", "Ks", "0", "-", "-",
"25",   "", "Delta Airline Korean Air Racing", "vrc_formula_lithium_2023_csp", "Alexander Sze", "0", "-", "-",
"26",   "", "STREAMER", "vrc_formula_lithium_2023_csp", "Moskito1116", "0", "-", "-",

Qualify laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"bright"
"1 ", vrc_formula_lithium_2023_csp, no,"0", "02:06.0050", "60.3770", "36.4050", "29.2230",  "F:ST - R:ST",     "0 ",  
"2 ", vrc_formula_lithium_2023_csp, no,"0", "01:58.6580", "53.2290", "36.0260", "29.4030",  "F:ST - R:ST",     "0 ",  
"3 ", vrc_formula_lithium_2023_csp, no,"0", "02:08.1530", "62.8320", "36.1260", "29.1950",  "F:ST - R:ST",     "3  (0s e.t. <>  0s gain) ",  
"4 ", vrc_formula_lithium_2023_csp, no,"0", "01:58.5060", "53.1160", "36.1850", "29.2050",  "F:ST - R:ST",     "1  (0s e.t. <>  0s gain) ",  
"5 ", vrc_formula_lithium_2023_csp, no,"0", "02:01.6700", "56.8340", "35.6310", "29.2050",  "F:ST - R:ST",     "3  (0s e.t. <>  0s gain) ",  
Average,,,"02:02.5984", "57.2776", "36.0746", "29.2462"
Best possible,,, "01:57.9420", "53.1160", "35.6310", "29.1950"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Darkzi"
"1 ", vrc_formula_lithium_2023_csp, no,"0", "04:05.2800", "178.5890", "37.2060", "29.4850",  "F:ST - R:ST",     "0 ",  
"2 ", vrc_formula_lithium_2023_csp, no,"0", "02:19.6300", "73.5020", "36.7650", "29.3630",  "F:ST - R:ST",     "0 ",  
"3 ", vrc_formula_lithium_2023_csp, no,"0", "01:59.5700", "53.6100", "36.6290", "29.3310",  "F:ST - R:ST",     "0 ",  
"4 ", vrc_formula_lithium_2023_csp, no,"0", "01:59.4730", "53.7460", "36.4360", "29.2910",  "F:ST - R:ST",     "0 ",  
Average,,,"02:35.9883", "89.8618", "36.7590", "29.3675"
Best possible,,, "01:59.3370", "53.6100", "36.4360", "29.2910"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Mateusz Wasik"
"1 ", vrc_formula_lithium_2023_csp, no,"0", "02:06.3090", "60.3340", "36.5490", "29.4260",  "F:ST - R:ST",     "0 ",  
"2 ", vrc_formula_lithium_2023_csp, no,"0", "02:01.6080", "54.5130", "37.4580", "29.6370",  "F:ST - R:ST",     "1  (0s e.t. <>  0s gain) ",  
"3 ", vrc_formula_lithium_2023_csp, no,"0", "01:59.9020", "53.9450", "36.5090", "29.4480",  "F:ST - R:ST",     "0 ",  
"4 ", vrc_formula_lithium_2023_csp, no,"0", "01:59.7550", "53.6720", "36.6260", "29.4570",  "F:ST - R:ST",     "0 ",  
"5 ", vrc_formula_lithium_2023_csp, no,"0", "01:59.6790", "53.7310", "36.4730", "29.4750",  "F:ST - R:ST",     "0 ",  
Average,,,"02:01.4506", "55.2390", "36.7230", "29.4886"
Best possible,,, "01:59.5710", "53.6720", "36.4730", "29.4260"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"novic"
"1 ", vrc_formula_lithium_2023_csp, no,"0", "02:12.4690", "66.1980", "36.8720", "29.3990",  "F:ST - R:ST",     "0 ",  
"2 ", vrc_formula_lithium_2023_csp, no,"0", "02:00.1290", "54.0510", "36.7920", "29.2860",  "F:ST - R:ST",     "0 ",  
"3 ", vrc_formula_lithium_2023_csp, no,"0", "03:23.3410", "137.1510", "36.8860", "29.3040",  "F:ST - R:ST",     "0 ",  
"4 ", vrc_formula_lithium_2023_csp, no,"0", "02:15.1220", "69.0540", "36.8010", "29.2670",  "F:ST - R:ST",     "1  (0s e.t. <>  0s gain) ",  
"5 ", vrc_formula_lithium_2023_csp, no,"0", "02:00.0000", "54.0920", "36.5180", "29.3900",  "F:ST - R:ST",     "0 ",  
Average,,,"02:22.2122", "76.1092", "36.7738", "29.3292"
Best possible,,, "01:59.8360", "54.0510", "36.5180", "29.2670"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Shane Ross"
"1 ", vrc_formula_lithium_2023_csp, no,"0", "02:22.4720", "75.7730", "37.1840", "29.5150",  "F:ST - R:ST",     "0 ",  
"2 ", vrc_formula_lithium_2023_csp, no,"0", "02:01.1430", "54.1780", "37.3590", "29.6060",  "F:ST - R:ST",     "0 ",  
"3 ", vrc_formula_lithium_2023_csp, no,"0", "02:00.1400", "53.7160", "36.8600", "29.5640",  "F:ST - R:ST",     "0 ",  
"4 ", vrc_formula_lithium_2023_csp, no,"0", "02:00.2250", "54.1190", "36.5320", "29.5740",  "F:ST - R:ST",     "0 ",  
Average,,,"02:05.9951", "59.4465", "36.9838", "29.5648"
Best possible,,, "01:59.7630", "53.7160", "36.5320", "29.5150"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Josh Brookes"
"1 ", vrc_formula_lithium_2023_csp, no,"0", "02:17.8640", "70.5220", "37.7010", "29.6410",  "F:ST - R:ST",     "0 ",  
"2 ", vrc_formula_lithium_2023_csp, no,"0", "02:00.8910", "54.4800", "36.9270", "29.4840",  "F:ST - R:ST",     "0 ",  
"3 ", vrc_formula_lithium_2023_csp, no,"0", "02:01.0360", "54.4580", "37.1120", "29.4660",  "F:ST - R:ST",     "0 ",  
"4 ", vrc_formula_lithium_2023_csp, no,"0", "02:00.2550", "54.1130", "36.7120", "29.4300",  "F:ST - R:ST",     "0 ",  
Average,,,"02:05.0116", "58.3933", "37.1130", "29.5053"
Best possible,,, "02:00.2550", "54.1130", "36.7120", "29.4300"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Diego Domingo"
"1 ", vrc_formula_lithium_2023_csp, no,"0", "02:12.6680", "65.2940", "37.3420", "30.0320",  "F:ST - R:ST",     "0 ",  
"2 ", vrc_formula_lithium_2023_csp, no,"0", "04:09.1990", "182.7120", "37.0350", "29.4520",  "F:ST - R:ST",     "0 ",  
"3 ", vrc_formula_lithium_2023_csp, no,"0", "02:00.9430", "54.1000", "37.2920", "29.5510",  "F:ST - R:ST",     "0 ",  
"4 ", vrc_formula_lithium_2023_csp, no,"0", "02:00.3090", "54.1000", "36.8780", "29.3310",  "F:ST - R:ST",     "0 ",  
Average,,,"02:35.7798", "89.0515", "37.1368", "29.5915"
Best possible,,, "02:00.3090", "54.1000", "36.8780", "29.3310"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Nahteyue"
"1 ", vrc_formula_lithium_2023_csp, no,"0", "02:12.7240", "59.3250", "43.7580", "29.6410",  "F:ST - R:ST",     "0 ",  
"2 ", vrc_formula_lithium_2023_csp, no,"0", "02:02.2750", "55.0270", "37.7860", "29.4620",  "F:ST - R:ST",     "0 ",  
"3 ", vrc_formula_lithium_2023_csp, no,"0", "02:03.0990", "55.6980", "37.8000", "29.6010",  "F:ST - R:ST",     "0 ",  
"4 ", vrc_formula_lithium_2023_csp, no,"0", "02:01.4410", "54.7280", "37.2700", "29.4430",  "F:ST - R:ST",     "0 ",  
"5 ", vrc_formula_lithium_2023_csp, no,"0", "02:00.6010", "54.1410", "37.1380", "29.3220",  "F:ST - R:ST",     "0 ",  
Average,,,"02:04.0280", "55.7838", "38.7504", "29.4938"
Best possible,,, "02:00.6010", "54.1410", "37.1380", "29.3220"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Colin Kinzer"
"1 ", vrc_formula_lithium_2023_csp, no,"0", "02:17.5200", "70.6850", "37.3150", "29.5200",  "F:ST - R:ST",     "0 ",  
"2 ", vrc_formula_lithium_2023_csp, no,"0", "02:44.4610", "96.1110", "38.4930", "29.8570",  "F:ST - R:ST",     "0 ",  
"3 ", vrc_formula_lithium_2023_csp, no,"0", "02:00.6690", "54.2580", "36.8320", "29.5790",  "F:ST - R:ST",     "0 ",  
Average,,,"02:20.8834", "73.6847", "37.5467", "29.6520"
Best possible,,, "02:00.6100", "54.2580", "36.8320", "29.5200"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Nick Chin"
"1 ", vrc_formula_lithium_2023_csp, no,"0", "02:40.9120", "94.0240", "37.3320", "29.5560",  "F:ST - R:ST",     "0 ",  
"2 ", vrc_formula_lithium_2023_csp, no,"0", "02:01.8110", "55.2840", "37.0570", "29.4700",  "F:ST - R:ST",     "1  (0s e.t. <>  0s gain) ",  
"3 ", vrc_formula_lithium_2023_csp, no,"0", "03:02.9130", "100.3150", "37.0210", "45.5770",  "F:ST - R:ST",     "0 ",  
Average,,,"02:35.2121", "83.2077", "37.1367", "34.8677"
Best possible,,, "02:01.7750", "55.2840", "37.0210", "29.4700"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Law Loki"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Cameron McIntyre"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Viktor Nightingale"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"_38_ Neeun_JTS3"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Ali YARDIMCI"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Tareek"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Genius"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Miguel Soto"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"toguapotobo"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Alfie Bevan"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"cndelta"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"potatolad165"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Skyp Cooper"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Ks"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Alexander Sze"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Moskito1116"
No laps for this driver


Qualify best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"bright", "vrc_formula_lithium_2023_csp", "01:58.5060", ""
"bright", "vrc_formula_lithium_2023_csp", "01:58.6580", "0.152"
"Darkzi", "vrc_formula_lithium_2023_csp", "01:59.4730", "0.967"
"Darkzi", "vrc_formula_lithium_2023_csp", "01:59.5700", "1.064"
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "01:59.6790", "1.173"
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "01:59.7550", "1.249"
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "01:59.9020", "1.396"
"novic", "vrc_formula_lithium_2023_csp", "02:00.0000", "1.494"
"novic", "vrc_formula_lithium_2023_csp", "02:00.1290", "1.623"
"Shane Ross", "vrc_formula_lithium_2023_csp", "02:00.1400", "1.634"
"Shane Ross", "vrc_formula_lithium_2023_csp", "02:00.2250", "1.719"
"Josh Brookes", "vrc_formula_lithium_2023_csp", "02:00.2550", "1.749"
"Diego Domingo", "vrc_formula_lithium_2023_csp", "02:00.3090", "1.803"
"Nahteyue", "vrc_formula_lithium_2023_csp", "02:00.6010", "2.095"
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "02:00.6690", "2.163"
"Josh Brookes", "vrc_formula_lithium_2023_csp", "02:00.8910", "2.385"
"Diego Domingo", "vrc_formula_lithium_2023_csp", "02:00.9430", "2.437"
"Josh Brookes", "vrc_formula_lithium_2023_csp", "02:01.0360", "2.53"
"Shane Ross", "vrc_formula_lithium_2023_csp", "02:01.1430", "2.637"
"Nahteyue", "vrc_formula_lithium_2023_csp", "02:01.4410", "2.935"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"bright", "vrc_formula_lithium_2023_csp", "01:58.6580", ""
"Darkzi", "vrc_formula_lithium_2023_csp", "01:59.4730", "0.815"
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "01:59.6790", "1.021"
"novic", "vrc_formula_lithium_2023_csp", "02:00.0000", "1.342"
"Shane Ross", "vrc_formula_lithium_2023_csp", "02:00.1400", "1.482"
"Josh Brookes", "vrc_formula_lithium_2023_csp", "02:00.2550", "1.597"
"Diego Domingo", "vrc_formula_lithium_2023_csp", "02:00.3090", "1.651"
"Nahteyue", "vrc_formula_lithium_2023_csp", "02:00.6010", "1.943"
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "02:00.6690", "2.011"
"Nick Chin", "vrc_formula_lithium_2023_csp", "02:40.9120", "42.254"


Qualify consistency
'======================
Driver, Vehicle, Consistency,
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "99.88%  0.1495",
"Shane Ross", "vrc_formula_lithium_2023_csp", "99.55%  0.544",
"Josh Brookes", "vrc_formula_lithium_2023_csp", "99.41%  0.7085",
"Nahteyue", "vrc_formula_lithium_2023_csp", "98.61%  1.6707",
"Darkzi", "vrc_formula_lithium_2023_csp", "91.52%  10.127",
"bright", "vrc_formula_lithium_2023_csp", "-",
"novic", "vrc_formula_lithium_2023_csp", "-",
"Diego Domingo", "vrc_formula_lithium_2023_csp", "-",
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "-",
"Nick Chin", "vrc_formula_lithium_2023_csp", "-",
"Law Loki", "vrc_formula_lithium_2023_csp", "-",
"Cameron McIntyre", "vrc_formula_lithium_2023_csp", "-",
"Viktor Nightingale", "vrc_formula_lithium_2023_csp", "-",
"_38_ Neeun_JTS3", "vrc_formula_lithium_2023_csp", "-",
"Ali YARDIMCI", "vrc_formula_lithium_2023_csp", "-",
